"","word","DVC.freq","DVC.prop","TLS.freq","TLS.freq","dProp","dAbs"
"300","underground",6,0.00231124807395994,26,0.00952380952380952,-0.00721256144984959,0.00721256144984959
"301","beauti",32,0.012326656394453,14,0.00512820512820513,0.00719845126624788,0.00719845126624788
"302","consid",70,0.0269645608628659,54,0.0197802197802198,0.00718434108264617,0.00718434108264617
"303","death",27,0.0104006163328197,48,0.0175824175824176,-0.00718180124959786,0.00718180124959786
"304","loud",8,0.00308166409861325,28,0.0102564102564103,-0.00717474615779701,0.00717474615779701
"305","belt",30,0.0115562403697997,12,0.0043956043956044,0.0071606359741953,0.0071606359741953
"306","lit",9,0.00346687211093991,29,0.0106227106227106,-0.00715583851177072,0.00715583851177072
"307","uncertain",28,0.0107858243451464,10,0.00366300366300366,0.00712282068214272,0.00712282068214272
"308","play",31,0.0119414483821263,52,0.019047619047619,-0.0071061706654927,0.0071061706654927
"309","dear",27,0.0104006163328197,9,0.0032967032967033,0.00710391303611643,0.00710391303611643
"310","rome",26,0.0100154083204931,8,0.00293040293040293,0.00708500539009014,0.00708500539009014
"311","yet",131,0.050462249614792,157,0.0575091575091575,-0.00704690789436552,0.00704690789436552
"312","experi",15,0.00577812018489985,35,0.0128205128205128,-0.00704239263561297,0.00704239263561297
"313","citi",42,0.0161787365177196,25,0.00915750915750916,0.00702122736021041,0.00702122736021041
"314","immedi",61,0.023497688751926,45,0.0164835164835165,0.00701417226840956,0.00701417226840956
"315","must",79,0.0304314329738059,64,0.0234432234432234,0.00698820953058241,0.00698820953058241
"316","univers",18,0.00693374422187982,38,0.0139194139194139,-0.00698566969753411,0.00698566969753411
"317","good",76,0.0292758089368259,61,0.0223443223443223,0.00693148659250354,0.00693148659250354
"318","odd",37,0.0142526964560863,20,0.00732600732600733,0.00692668913007896,0.00692668913007896
"319","call",196,0.0755007704160247,225,0.0824175824175824,-0.00691681200155776,0.00691681200155776
"320","king",36,0.0138674884437596,19,0.00695970695970696,0.00690778148405267,0.00690778148405267
"321","book",74,0.0285053929121726,59,0.0216117216117216,0.00689367130045096,0.00689367130045096
"322","corridor",23,0.0088597842835131,43,0.0157509157509158,-0.00689113146740265,0.00689113146740265
"323","seem",170,0.0654853620955316,160,0.0586080586080586,0.00687730348747298,0.00687730348747298
"324","scientist",5,0.00192604006163328,24,0.00879120879120879,-0.00686516872957551,0.00686516872957551
"325","skin",6,0.00231124807395994,25,0.00915750915750916,-0.00684626108354922,0.00684626108354922
"326","known",52,0.0200308166409861,36,0.0131868131868132,0.00684400345417295,0.00684400345417295
"327","bibl",26,0.0100154083204931,46,0.0168498168498168,-0.00683440852932378,0.00683440852932378
"328","potenti",7,0.00269645608628659,26,0.00952380952380952,-0.00682735343752293,0.00682735343752293
"329","result",7,0.00269645608628659,26,0.00952380952380952,-0.00682735343752293,0.00682735343752293
"330","void",7,0.00269645608628659,26,0.00952380952380952,-0.00682735343752293,0.00682735343752293
"331","shone",8,0.00308166409861325,27,0.00989010989010989,-0.00680844579149664,0.00680844579149664
"332","pain",47,0.0181047765793528,68,0.0249084249084249,-0.00680364832907206,0.00680364832907206
"333","let",67,0.025808936825886,89,0.0326007326007326,-0.00679179577484662,0.00679179577484662
"334","limousin",29,0.011171032357473,12,0.0043956043956044,0.00677542796186864,0.00677542796186864
"335","enter",65,0.0250385208012327,50,0.0183150183150183,0.00672350248621435,0.00672350248621435
"336","tire",26,0.0100154083204931,9,0.0032967032967033,0.00671870502378977,0.00671870502378977
"337","got",52,0.0200308166409861,73,0.0267399267399267,-0.00670911009894061,0.00670911009894061
"338","search",52,0.0200308166409861,73,0.0267399267399267,-0.00670911009894061,0.00670911009894061
"339","might",82,0.0315870570107858,68,0.0249084249084249,0.00667863210236092,0.00667863210236092
"340","final",113,0.0435285053929122,137,0.0501831501831502,-0.00665464479023802,0.00665464479023802
"341","remind",17,0.00654853620955316,36,0.0131868131868132,-0.00663827697726003,0.00663827697726003
"342","other",39,0.0150231124807396,23,0.00842490842490842,0.00659820405583117,0.00659820405583117
"343","pleas",58,0.0223420647149461,43,0.0157509157509158,0.00659114896403032,0.00659114896403032
"344","imposs",20,0.00770416024653313,39,0.0142857142857143,-0.00658155403918116,0.00658155403918116
"345","learn",40,0.0154083204930663,60,0.021978021978022,-0.00656970148495572,0.00656970148495572
"346","sister",37,0.0142526964560863,21,0.00769230769230769,0.00656038876377859,0.00656038876377859
"347","thing",60,0.0231124807395994,81,0.0296703296703297,-0.00655784893073029,0.00655784893073029
"348","understand",60,0.0231124807395994,81,0.0296703296703297,-0.00655784893073029,0.00655784893073029
"349","need",131,0.050462249614792,120,0.043956043956044,0.00650620565874803,0.00650620565874803
"350","lid",33,0.0127118644067797,17,0.00622710622710623,0.00648475817967343,0.00648475817967343
"351","high",26,0.0100154083204931,45,0.0164835164835165,-0.00646810816302342,0.00646810816302342
"352","alway",65,0.0250385208012327,86,0.0315018315018315,-0.00646331070059884,0.00646331070059884
"353","mass",7,0.00269645608628659,25,0.00915750915750916,-0.00646105307122256,0.00646105307122256
"354","hell",27,0.0104006163328197,46,0.0168498168498168,-0.00644920051699713,0.00644920051699713
"355","terrifi",8,0.00308166409861325,26,0.00952380952380952,-0.00644214542519627,0.00644214542519627
"356","ghost",30,0.0115562403697997,14,0.00512820512820513,0.00642803524159456,0.00642803524159456
"357","worship",28,0.0107858243451464,12,0.0043956043956044,0.00639021994954198,0.00639021994954198
"358","display",11,0.00423728813559322,29,0.0106227106227106,-0.0063854224871174,0.0063854224871174
"359","cathedr",12,0.00462249614791988,30,0.010989010989011,-0.00636651484109111,0.00636651484109111
"360","hill",26,0.0100154083204931,10,0.00366300366300366,0.0063524046574894,0.0063524046574894
"361","chuckl",14,0.00539291217257319,32,0.0117216117216117,-0.00632869954903853,0.00632869954903853
"362","forev",24,0.00924499229583975,8,0.00293040293040293,0.00631458936543682,0.00631458936543682
"363","drawn",22,0.00847457627118644,6,0.0021978021978022,0.00627677407338424,0.00627677407338424
"364","love",41,0.0157935285053929,26,0.00952380952380952,0.00626971898158339,0.00626971898158339
"365","sacr",60,0.0231124807395994,46,0.0168498168498168,0.00626266388978253,0.00626266388978253
"366","prison",18,0.00693374422187982,36,0.0131868131868132,-0.00625306896493337,0.00625306896493337
"367","american",39,0.0150231124807396,24,0.00879120879120879,0.00623190368953081,0.00623190368953081
"368","tonight",136,0.0523882896764253,160,0.0586080586080586,-0.00621976893163334,0.00621976893163334
"369","explain",56,0.0215716486902928,42,0.0153846153846154,0.00618703330567737,0.00618703330567737
"370","pocket",55,0.0211864406779661,41,0.015018315018315,0.00616812565965108,0.00616812565965108
"371","lower",24,0.00924499229583975,42,0.0153846153846154,-0.00613962308877563,0.00613962308877563
"372","dome",5,0.00192604006163328,22,0.00805860805860806,-0.00613256799697478,0.00613256799697478
"373","cross",53,0.0204160246533128,39,0.0142857142857143,0.0061303103675985,0.0061303103675985
"374","vault",33,0.0127118644067797,18,0.00659340659340659,0.00611845781337307,0.00611845781337307
"375","plaza",6,0.00231124807395994,23,0.00842490842490842,-0.00611366035094849,0.00611366035094849
"376","camera",7,0.00269645608628659,24,0.00879120879120879,-0.0060947527049222,0.0060947527049222
"377","shine",7,0.00269645608628659,24,0.00879120879120879,-0.0060947527049222,0.0060947527049222
"378","studi",46,0.0177195685670262,65,0.0238095238095238,-0.00608995524249761,0.00608995524249761
"379","along",27,0.0104006163328197,45,0.0164835164835165,-0.00608290015069676,0.00608290015069676
"380","told",124,0.0477657935285054,147,0.0538461538461538,-0.00608036031764846,0.00608036031764846
"381","golden",8,0.00308166409861325,25,0.00915750915750916,-0.00607584505889591,0.00607584505889591
"382","young",50,0.0192604006163328,36,0.0131868131868132,0.00607358742951963,0.00607358742951963
"383","recal",28,0.0107858243451464,46,0.0168498168498168,-0.00606399250467047,0.00606399250467047
"384","much",88,0.0338983050847458,76,0.0278388278388278,0.00605947724591792,0.00605947724591792
"385","atop",9,0.00346687211093991,26,0.00952380952380952,-0.00605693741286962,0.00605693741286962
"386","lip",9,0.00346687211093991,26,0.00952380952380952,-0.00605693741286962,0.00605693741286962
"387","check",29,0.011171032357473,47,0.0172161172161172,-0.00604508485864418,0.00604508485864418
"388","smooth",10,0.00385208012326656,27,0.00989010989010989,-0.00603802976684333,0.00603802976684333
"389","process",12,0.00462249614791988,29,0.0106227106227106,-0.00600021447479075,0.00600021447479075
"390","ident",26,0.0100154083204931,11,0.00402930402930403,0.00598610429118904,0.00598610429118904
"391","mother",14,0.00539291217257319,31,0.0113553113553114,-0.00596239918273817,0.00596239918273817
"392","chang",34,0.0130970724191063,52,0.019047619047619,-0.00595054662851273,0.00595054662851273
"393","proof",24,0.00924499229583975,9,0.0032967032967033,0.00594828899913646,0.00594828899913646
"394","saint",22,0.00847457627118644,7,0.00256410256410256,0.00591047370708388,0.00591047370708388
"395","singl",18,0.00693374422187982,35,0.0128205128205128,-0.005886768598633,0.005886768598633
"396","lie",59,0.0227272727272727,46,0.0168498168498168,0.00587745587745588,0.00587745587745588
"397","modern",59,0.0227272727272727,46,0.0168498168498168,0.00587745587745588,0.00587745587745588
"398","understood",19,0.00731895223420647,36,0.0131868131868132,-0.00586786095260672,0.00586786095260672
"399","sigh",39,0.0150231124807396,25,0.00915750915750916,0.00586560332323044,0.00586560332323044
"400","okay",20,0.00770416024653313,37,0.0135531135531136,-0.00584895330658043,0.00584895330658043
"401","top",40,0.0154083204930663,58,0.0212454212454212,-0.00583710075235499,0.00583710075235499
"402","collect",23,0.0088597842835131,40,0.0146520146520147,-0.00579223036850155,0.00579223036850155
"403","tradit",23,0.0088597842835131,40,0.0146520146520147,-0.00579223036850155,0.00579223036850155
"404","men",93,0.035824345146379,82,0.03003663003663,0.005787715109749,0.005787715109749
"405","depict",5,0.00192604006163328,21,0.00769230769230769,-0.00576626763067441,0.00576626763067441
"406","shook",53,0.0204160246533128,40,0.0146520146520147,0.00576401000129814,0.00576401000129814
"407","imag",44,0.0169491525423729,62,0.0227106227106227,-0.00576147016824983,0.00576147016824983
"408","shoulder",44,0.0169491525423729,62,0.0227106227106227,-0.00576147016824983,0.00576147016824983
"409","effect",6,0.00231124807395994,22,0.00805860805860806,-0.00574735998464812,0.00574735998464812
"410","realli",26,0.0100154083204931,43,0.0157509157509158,-0.00573550743042268,0.00573550743042268
"411","invit",7,0.00269645608628659,23,0.00842490842490842,-0.00572845233862183,0.00572845233862183
"412","lawn",7,0.00269645608628659,23,0.00842490842490842,-0.00572845233862183,0.00572845233862183
"413","figur",27,0.0104006163328197,44,0.0161172161172161,-0.0057165997843964,0.0057165997843964
"414","eager",31,0.0119414483821263,17,0.00622710622710623,0.00571434215502012,0.00571434215502012
"415","share",28,0.0107858243451464,45,0.0164835164835165,-0.0056976921383701,0.0056976921383701
"416","window",67,0.025808936825886,86,0.0315018315018315,-0.00569289467594552,0.00569289467594552
"417","tunnel",10,0.00385208012326656,26,0.00952380952380952,-0.00567172940054296,0.00567172940054296
"418","public",28,0.0107858243451464,14,0.00512820512820513,0.00565761921694125,0.00565761921694125
"419","privat",31,0.0119414483821263,48,0.0175824175824176,-0.00564096920029123,0.00564096920029123
"420","giant",12,0.00462249614791988,28,0.0102564102564103,-0.00563391410849038,0.00563391410849038
"421","utter",12,0.00462249614791988,28,0.0102564102564103,-0.00563391410849038,0.00563391410849038
"422","talk",51,0.0196456086286595,69,0.0252747252747253,-0.0056291166460658,0.0056291166460658
"423","start",32,0.012326656394453,49,0.0179487179487179,-0.00562206155426494,0.00562206155426494
"424","honor",26,0.0100154083204931,12,0.0043956043956044,0.00561980392488867,0.00561980392488867
"425","lead",14,0.00539291217257319,30,0.010989010989011,-0.0055960988164378,0.0055960988164378
"426","serious",14,0.00539291217257319,30,0.010989010989011,-0.0055960988164378,0.0055960988164378
"427","lectur",15,0.00577812018489985,31,0.0113553113553114,-0.00557719117041151,0.00557719117041151
"428","act",23,0.0088597842835131,9,0.0032967032967033,0.0055630809868098,0.0055630809868098
"429","despit",42,0.0161787365177196,29,0.0106227106227106,0.00555602589500894,0.00555602589500894
"430","four",42,0.0161787365177196,29,0.0106227106227106,0.00555602589500894,0.00555602589500894
"431","clue",21,0.00808936825885978,7,0.00256410256410256,0.00552526569475722,0.00552526569475722
"432","rain",21,0.00808936825885978,7,0.00256410256410256,0.00552526569475722,0.00552526569475722
"433","felt",234,0.0901386748844376,231,0.0846153846153846,0.00552329026905297,0.00552329026905297
"434","mani",76,0.0292758089368259,95,0.0347985347985348,-0.00552272586170892,0.00552272586170892
"435","taken",18,0.00693374422187982,34,0.0124542124542125,-0.00552046823233264,0.00552046823233264
"436","archway",20,0.00770416024653313,6,0.0021978021978022,0.00550635804873093,0.00550635804873093
"437","accent",19,0.00731895223420647,5,0.00183150183150183,0.00548745040270464,0.00548745040270464
"438","sequenc",19,0.00731895223420647,5,0.00183150183150183,0.00548745040270464,0.00548745040270464
"439","flash",20,0.00770416024653313,36,0.0131868131868132,-0.00548265294028006,0.00548265294028006
"440","silenc",41,0.0157935285053929,58,0.0212454212454212,-0.00545189274002833,0.00545189274002833
"441","memori",22,0.00847457627118644,38,0.0139194139194139,-0.00544483764822748,0.00544483764822748
"442","touch",22,0.00847457627118644,38,0.0139194139194139,-0.00544483764822748,0.00544483764822748
"443","heat",5,0.00192604006163328,20,0.00732600732600733,-0.00539996726437404,0.00539996726437404
"444","strode",5,0.00192604006163328,20,0.00732600732600733,-0.00539996726437404,0.00539996726437404
"445","sent",33,0.0127118644067797,20,0.00732600732600733,0.00538585708077234,0.00538585708077234
"446","flesh",26,0.0100154083204931,42,0.0153846153846154,-0.00536920706412232,0.00536920706412232
"447","rush",7,0.00269645608628659,22,0.00805860805860806,-0.00536215197232146,0.00536215197232146
"448","seven",7,0.00269645608628659,22,0.00805860805860806,-0.00536215197232146,0.00536215197232146
"449","five",51,0.0196456086286595,39,0.0142857142857143,0.00535989434294519,0.00535989434294519
"450","troubl",31,0.0119414483821263,18,0.00659340659340659,0.00534804178871975,0.00534804178871975
"451","scream",8,0.00308166409861325,23,0.00842490842490842,-0.00534324432629517,0.00534324432629517
"452","month",30,0.0115562403697997,17,0.00622710622710623,0.00532913414269346,0.00532913414269346
"453","visit",30,0.0115562403697997,17,0.00622710622710623,0.00532913414269346,0.00532913414269346
"454","aliv",10,0.00385208012326656,25,0.00915750915750916,-0.00530542903424259,0.00530542903424259
"455","sanctuari",28,0.0107858243451464,15,0.00549450549450549,0.00529131885064088,0.00529131885064088
"456","ground",27,0.0104006163328197,14,0.00512820512820513,0.00527241120461459,0.00527241120461459
"457","event",12,0.00462249614791988,27,0.00989010989010989,-0.00526761374219001,0.00526761374219001
"458","outsid",65,0.0250385208012327,54,0.0197802197802198,0.00525830102101289,0.00525830102101289
"459","student",13,0.00500770416024653,28,0.0102564102564103,-0.00524870609616372,0.00524870609616372
"460","guess",25,0.00963020030816641,12,0.0043956043956044,0.00523459591256201,0.00523459591256201
"461","wait",72,0.0277349768875193,90,0.032967032967033,-0.00523205607951371,0.00523205607951371
"462","led",14,0.00539291217257319,29,0.0106227106227106,-0.00522979845013743,0.00522979845013743
"463","palm",14,0.00539291217257319,29,0.0106227106227106,-0.00522979845013743,0.00522979845013743
"464","smell",14,0.00539291217257319,29,0.0106227106227106,-0.00522979845013743,0.00522979845013743
"465","present",24,0.00924499229583975,11,0.00402930402930403,0.00521568826653572,0.00521568826653572
"466","coincid",23,0.0088597842835131,10,0.00366300366300366,0.00519678062050943,0.00519678062050943
"467","better",42,0.0161787365177196,30,0.010989010989011,0.00518972552870858,0.00518972552870858
"468","press",36,0.0138674884437596,52,0.019047619047619,-0.00518013060385942,0.00518013060385942
"469","page",17,0.00654853620955316,32,0.0117216117216117,-0.00517307551205856,0.00517307551205856
"470","refer",41,0.0157935285053929,29,0.0106227106227106,0.00517081788268229,0.00517081788268229
"471","law",21,0.00808936825885978,8,0.00293040293040293,0.00515896532845685,0.00515896532845685
"472","polit",21,0.00808936825885978,8,0.00293040293040293,0.00515896532845685,0.00515896532845685
"473","someth",134,0.051617873651772,155,0.0567765567765568,-0.00515868312478482,0.00515868312478482
"474","rememb",20,0.00770416024653313,35,0.0128205128205128,-0.00511635257397969,0.00511635257397969
"475","suggest",20,0.00770416024653313,35,0.0128205128205128,-0.00511635257397969,0.00511635257397969
"476","sad",18,0.00693374422187982,5,0.00183150183150183,0.00510224239037798,0.00510224239037798
"477","wing",18,0.00693374422187982,5,0.00183150183150183,0.00510224239037798,0.00510224239037798
"478","famili",56,0.0215716486902928,45,0.0164835164835165,0.00508813220677628,0.00508813220677628
"479","concern",36,0.0138674884437596,24,0.00879120879120879,0.00507627965255084,0.00507627965255084
"480","natur",35,0.013482280431433,23,0.00842490842490842,0.00505737200652455,0.00505737200652455
"481","went",43,0.0165639445300462,59,0.0216117216117216,-0.00504777708167539,0.00504777708167539
"482","tall",6,0.00231124807395994,20,0.00732600732600733,-0.00501475925204739,0.00501475925204739
"483","thirteen",6,0.00231124807395994,20,0.00732600732600733,-0.00501475925204739,0.00501475925204739
"484","use",103,0.0396764252696456,122,0.0446886446886447,-0.00501221941899908,0.00501221941899908
"485","express",32,0.012326656394453,20,0.00732600732600733,0.00500064906844568,0.00500064906844568
"486","held",46,0.0177195685670262,62,0.0227106227106227,-0.00499105414359651,0.00499105414359651
"487","vast",8,0.00308166409861325,22,0.00805860805860806,-0.00497694395999481,0.00497694395999481
"488","instant",47,0.0181047765793528,63,0.0230769230769231,-0.00497214649757023,0.00497214649757023
"489","trust",49,0.0188751926040062,38,0.0139194139194139,0.00495577868459224,0.00495577868459224
"490","fade",10,0.00385208012326656,24,0.00879120879120879,-0.00493912866794223,0.00493912866794223
"491","greek",10,0.00385208012326656,24,0.00879120879120879,-0.00493912866794223,0.00493912866794223
"492","reflect",10,0.00385208012326656,24,0.00879120879120879,-0.00493912866794223,0.00493912866794223
"493","urg",10,0.00385208012326656,24,0.00879120879120879,-0.00493912866794223,0.00493912866794223
"494","grasp",11,0.00423728813559322,25,0.00915750915750916,-0.00492022102191594,0.00492022102191594
"495","author",27,0.0104006163328197,15,0.00549450549450549,0.00490611083831423,0.00490611083831423
"496","grin",27,0.0104006163328197,15,0.00549450549450549,0.00490611083831423,0.00490611083831423
"497","cloth",13,0.00500770416024653,27,0.00989010989010989,-0.00488240572986336,0.00488240572986336
"498","person",44,0.0169491525423729,33,0.0120879120879121,0.00486124045446079,0.00486124045446079
"499","histor",24,0.00924499229583975,12,0.0043956043956044,0.00484938790023536,0.00484938790023536
"500","surround",15,0.00577812018489985,29,0.0106227106227106,-0.00484459043781078,0.00484459043781078
"501","proper",23,0.0088597842835131,11,0.00402930402930403,0.00483048025420907,0.00483048025420907
"502","impress",16,0.0061633281972265,30,0.010989010989011,-0.00482568279178449,0.00482568279178449
"503","specif",16,0.0061633281972265,30,0.010989010989011,-0.00482568279178449,0.00482568279178449
"504","record",22,0.00847457627118644,10,0.00366300366300366,0.00481157260818278,0.00481157260818278
"505","hard",57,0.0219568567026194,73,0.0267399267399267,-0.00478307003730732,0.00478307003730732
"506","grate",20,0.00770416024653313,8,0.00293040293040293,0.0047737573161302,0.0047737573161302
"507","alon",39,0.0150231124807396,54,0.0197802197802198,-0.00475710729948018,0.00475710729948018
"508","seal",39,0.0150231124807396,54,0.0197802197802198,-0.00475710729948018,0.00475710729948018
"509","fifteen",19,0.00731895223420647,7,0.00256410256410256,0.00475484967010391,0.00475484967010391
"510","approach",38,0.0146379044684129,27,0.00989010989010989,0.00474779457830305,0.00474779457830305
"511","allow",18,0.00693374422187982,6,0.0021978021978022,0.00473594202407762,0.00473594202407762
"512","pillar",18,0.00693374422187982,6,0.0021978021978022,0.00473594202407762,0.00473594202407762
"513","pistol",18,0.00693374422187982,6,0.0021978021978022,0.00473594202407762,0.00473594202407762
"514","take",134,0.051617873651772,128,0.0468864468864469,0.00473142676532507,0.00473142676532507
"515","send",21,0.00808936825885978,35,0.0128205128205128,-0.00473114456165304,0.00473114456165304
"516","origin",37,0.0142526964560863,26,0.00952380952380952,0.00472888693227676,0.00472888693227676
"517","away",95,0.0365947611710324,87,0.0318681318681319,0.00472662930290049,0.00472662930290049
"518","action",17,0.00654853620955316,5,0.00183150183150183,0.00471703437805133,0.00471703437805133
"519","except",35,0.013482280431433,24,0.00879120879120879,0.00469107164022418,0.00469107164022418
"520","offer",43,0.0165639445300462,58,0.0212454212454212,-0.00468147671537502,0.00468147671537502
"521","will",228,0.0878274268104777,227,0.0831501831501831,0.00467724366029451,0.00467724366029451
"522","abil",5,0.00192604006163328,18,0.00659340659340659,-0.00466736653177331,0.00466736653177331
"523","carpet",5,0.00192604006163328,18,0.00659340659340659,-0.00466736653177331,0.00466736653177331
"524","wrist",5,0.00192604006163328,18,0.00659340659340659,-0.00466736653177331,0.00466736653177331
"525","icon",6,0.00231124807395994,19,0.00695970695970696,-0.00464845888574702,0.00464845888574702
"526","role",6,0.00231124807395994,19,0.00695970695970696,-0.00464845888574702,0.00464845888574702
"527","sourc",6,0.00231124807395994,19,0.00695970695970696,-0.00464845888574702,0.00464845888574702
"528","begin",26,0.0100154083204931,40,0.0146520146520147,-0.00463660633152159,0.00463660633152159
"529","beyond",26,0.0100154083204931,40,0.0146520146520147,-0.00463660633152159,0.00463660633152159
"530","drop",32,0.012326656394453,21,0.00769230769230769,0.00463434870214531,0.00463434870214531
"531","lean",32,0.012326656394453,21,0.00769230769230769,0.00463434870214531,0.00463434870214531
"532","peer",27,0.0104006163328197,41,0.015018315018315,-0.0046176986854953,0.0046176986854953
"533","foyer",8,0.00308166409861325,21,0.00769230769230769,-0.00461064359369444,0.00461064359369444
"534","kill",50,0.0192604006163328,40,0.0146520146520147,0.00460838596431817,0.00460838596431817
"535","buri",28,0.0107858243451464,42,0.0153846153846154,-0.00459879103946901,0.00459879103946901
"536","incred",9,0.00346687211093991,22,0.00805860805860806,-0.00459173594766815,0.00459173594766815
"537","deep",48,0.0184899845916795,63,0.0230769230769231,-0.00458693848524357,0.00458693848524357
"538","close",87,0.0335130970724191,104,0.0380952380952381,-0.00458214102281899,0.00458214102281899
"539","lift",29,0.011171032357473,43,0.0157509157509158,-0.00457988339344272,0.00457988339344272
"540","gaze",87,0.0335130970724191,79,0.0289377289377289,0.00457536813469017,0.00457536813469017
"541","unusu",10,0.00385208012326656,23,0.00842490842490842,-0.00457282830164186,0.00457282830164186
"542","front",69,0.0265793528505393,85,0.0311355311355311,-0.00455617828499184,0.00455617828499184
"543","ascend",11,0.00423728813559322,24,0.00879120879120879,-0.00455392065561557,0.00455392065561557
"544","frown",27,0.0104006163328197,16,0.00586080586080586,0.00453981047201386,0.00453981047201386
"545","throat",12,0.00462249614791988,25,0.00915750915750916,-0.00453501300958928,0.00453501300958928
"546","miss",44,0.0169491525423729,34,0.0124542124542125,0.00449494008816043,0.00449494008816043
"547","unveil",15,0.00577812018489985,28,0.0102564102564103,-0.00447829007151041,0.00447829007151041
"548","rock",21,0.00808936825885978,10,0.00366300366300366,0.00442636459585612,0.00442636459585612
"549","sleep",21,0.00808936825885978,10,0.00366300366300366,0.00442636459585612,0.00442636459585612
"550","connect",18,0.00693374422187982,31,0.0113553113553114,-0.00442156713343154,0.00442156713343154
"551","depart",20,0.00770416024653313,9,0.0032967032967033,0.00440745694982983,0.00440745694982983
"552","simpli",39,0.0150231124807396,29,0.0106227106227106,0.00440040185802898,0.00440040185802898
"553","arm",58,0.0223420647149461,73,0.0267399267399267,-0.00439786202498067,0.00439786202498067
"554","lay",39,0.0150231124807396,53,0.0194139194139194,-0.00439080693317982,0.00439080693317982
"555","caus",19,0.00731895223420647,8,0.00293040293040293,0.00438854930380354,0.00438854930380354
"556","disappear",20,0.00770416024653313,33,0.0120879120879121,-0.00438375184137896,0.00438375184137896
"557","els",38,0.0146379044684129,28,0.0102564102564103,0.00438149421200269,0.00438149421200269
"558","even",195,0.075115562403698,217,0.0794871794871795,-0.00437161708348148,0.00437161708348148
"559","reason",56,0.0215716486902928,47,0.0172161172161172,0.00435553147417554,0.00435553147417554
"560","easili",17,0.00654853620955316,6,0.0021978021978022,0.00435073401175096,0.00435073401175096
"561","wound",17,0.00654853620955316,6,0.0021978021978022,0.00435073401175096,0.00435073401175096
"562","influenc",16,0.0061633281972265,5,0.00183150183150183,0.00433182636572467,0.00433182636572467
"563","symbolog",16,0.0061633281972265,5,0.00183150183150183,0.00433182636572467,0.00433182636572467
"564","knowledg",24,0.00924499229583975,37,0.0135531135531136,-0.0043081212572738,0.0043081212572738
"565","examin",34,0.0130970724191063,24,0.00879120879120879,0.00430586362789753,0.00430586362789753
"566","lodg",5,0.00192604006163328,17,0.00622710622710623,-0.00430106616547295,0.00430106616547295
"567","shut",5,0.00192604006163328,17,0.00622710622710623,-0.00430106616547295,0.00430106616547295
"568","yank",5,0.00192604006163328,17,0.00622710622710623,-0.00430106616547295,0.00430106616547295
"569","centuri",33,0.0127118644067797,23,0.00842490842490842,0.00428695598187124,0.00428695598187124
"570","doubl",6,0.00231124807395994,18,0.00659340659340659,-0.00428215851944666,0.00428215851944666
"571","statu",6,0.00231124807395994,18,0.00659340659340659,-0.00428215851944666,0.00428215851944666
"572","treasur",26,0.0100154083204931,39,0.0142857142857143,-0.00427030596522122,0.00427030596522122
"573","row",7,0.00269645608628659,19,0.00695970695970696,-0.00426325087342037,0.00426325087342037
"574","threshold",7,0.00269645608628659,19,0.00695970695970696,-0.00426325087342037,0.00426325087342037
"575","crouch",8,0.00308166409861325,20,0.00732600732600733,-0.00424434322739408,0.00424434322739408
"576","extend",8,0.00308166409861325,20,0.00732600732600733,-0.00424434322739408,0.00424434322739408
"577","freedom",8,0.00308166409861325,20,0.00732600732600733,-0.00424434322739408,0.00424434322739408
"578","sit",28,0.0107858243451464,41,0.015018315018315,-0.00423249067316864,0.00423249067316864
"579","strain",9,0.00346687211093991,21,0.00769230769230769,-0.00422543558136779,0.00422543558136779
"580","gray",10,0.00385208012326656,22,0.00805860805860806,-0.0042065279353415,0.0042065279353415
"581","think",107,0.0412172573189522,124,0.0454212454212454,-0.00420398810229319,0.00420398810229319
"582","dead",49,0.0188751926040062,63,0.0230769230769231,-0.00420173047291691,0.00420173047291691
"583","excit",28,0.0107858243451464,18,0.00659340659340659,0.00419241775173979,0.00419241775173979
"584","note",28,0.0107858243451464,18,0.00659340659340659,0.00419241775173979,0.00419241775173979
"585","help",108,0.0416024653312789,125,0.0457875457875458,-0.00418508045626689,0.00418508045626689
"586","moment",148,0.0570107858243451,167,0.0611721611721612,-0.00416137534781602,0.00416137534781602
"587","wish",26,0.0100154083204931,16,0.00586080586080586,0.00415460245968721,0.00415460245968721
"588","notic",13,0.00500770416024653,25,0.00915750915750916,-0.00414980499726262,0.00414980499726262
"589","abl",14,0.00539291217257319,26,0.00952380952380952,-0.00413089735123633,0.00413089735123633
"590","claim",44,0.0169491525423729,35,0.0128205128205128,0.00412863972186006,0.00412863972186006
"591","offic",53,0.0204160246533128,67,0.0245421245421245,-0.00412609988881175,0.00412609988881175
"592","dot",24,0.00924499229583975,14,0.00512820512820513,0.00411678716763463,0.00411678716763463
"593","draw",24,0.00924499229583975,14,0.00512820512820513,0.00411678716763463,0.00411678716763463
"594","well",101,0.0389060092449923,95,0.0347985347985348,0.0041074744464575,0.0041074744464575
"595","metal",35,0.013482280431433,48,0.0175824175824176,-0.00410013715098461,0.00410013715098461
"596","pray",23,0.0088597842835131,13,0.00476190476190476,0.00409787952160834,0.00409787952160834
"597","fast",16,0.0061633281972265,28,0.0102564102564103,-0.00409308205918375,0.00409308205918375
"598","harvard",20,0.00770416024653313,10,0.00366300366300366,0.00404115658352946,0.00404115658352946
"599","spent",20,0.00770416024653313,10,0.00366300366300366,0.00404115658352946,0.00404115658352946
